27/7/2010,00:21:40,226373.2223
27/7/2010,00:21:50,226357.1978
27/7/2010,00:22:00,226341.0787
27/7/2010,00:22:10,226324.8662
27/7/2010,00:22:20,226308.5615
27/7/2010,00:22:30,226292.1659
27/7/2010,00:22:40,226275.6807
27/7/2010,00:22:50,226259.1072
27/7/2010,00:23:00,226242.4471
27/7/2010,00:23:10,226225.7018
27/7/2010,00:23:20,226208.873
27/7/2010,00:23:30,226191.9621
27/7/2010,00:23:40,226174.971
27/7/2010,00:23:50,226157.9012
27/7/2010,00:24:00,226140.7544
27/7/2010,00:24:10,226123.5323
27/7/2010,00:24:20,226106.2366
27/7/2010,00:24:30,226088.869
27/7/2010,00:24:40,226071.4313
27/7/2010,00:24:50,226053.9253
27/7/2010,00:25:00,226036.3528
27/7/2010,00:25:10,226018.7156
27/7/2010,00:25:20,226001.0156
27/7/2010,00:25:30,225983.2546
27/7/2010,00:25:40,225965.4347
27/7/2010,00:25:50,225947.5578
27/7/2010,00:26:00,225929.626
27/7/2010,00:26:10,225911.6414
27/7/2010,00:26:20,225893.6062
27/7/2010,00:26:30,225875.5225
27/7/2010,00:26:40,225857.3924
27/7/2010,00:26:50,225839.2181
27/7/2010,00:27:00,225821.0018
27/7/2010,00:27:10,225802.7456
27/7/2010,00:27:20,225784.4519
27/7/2010,00:27:30,225766.1228
27/7/2010,00:27:40,225747.7606
27/7/2010,00:27:50,225729.3678
27/7/2010,00:28:00,225710.9466
27/7/2010,00:28:10,225692.4996
27/7/2010,00:28:20,225674.0292
27/7/2010,00:28:30,225655.5379
27/7/2010,00:28:40,225637.0283
27/7/2010,00:28:50,225618.503
27/7/2010,00:29:00,225599.9644
27/7/2010,00:29:10,225581.4151
27/7/2010,00:29:20,225562.8578
27/7/2010,00:29:30,225544.2949
27/7/2010,00:29:40,225525.7289
27/7/2010,00:29:50,225507.1623
27/7/2010,00:30:00,225488.5977
27/7/2010,00:30:10,225470.0375
27/7/2010,00:30:20,225451.4842
27/7/2010,00:30:30,225432.94
27/7/2010,00:30:40,225414.4073
27/7/2010,00:30:50,225395.8882
27/7/2010,00:31:00,225377.3848
27/7/2010,00:31:10,225358.8992
27/7/2010,00:31:20,225340.4337
27/7/2010,00:31:30,225321.9905
27/7/2010,00:31:40,225303.5721
27/7/2010,00:31:50,225285.1809
27/7/2010,00:32:00,225266.8196
27/7/2010,00:32:10,225248.491
27/7/2010,00:32:20,225230.1977
27/7/2010,00:32:30,225211.9427
27/7/2010,00:32:40,225193.7288
27/7/2010,00:32:50,225175.5591
27/7/2010,00:33:00,225157.4365
27/7/2010,00:33:10,225139.3643
27/7/2010,00:33:20,225121.3455
27/7/2010,00:33:30,225103.3835
27/7/2010,00:33:40,225085.4813
27/7/2010,00:33:50,225067.6423
27/7/2010,00:34:00,225049.8695
27/7/2010,00:34:10,225032.166
27/7/2010,00:34:20,225014.5347
27/7/2010,00:34:30,224996.9784
27/7/2010,00:34:40,224979.5002
27/7/2010,00:34:50,224962.1028
27/7/2010,00:35:00,224944.7891
27/7/2010,00:35:10,224927.562
27/7/2010,00:35:20,224910.4243
27/7/2010,00:35:30,224893.3789
27/7/2010,00:35:40,224876.4287
27/7/2010,00:35:50,224859.5766
27/7/2010,00:36:00,224842.8254
27/7/2010,00:36:10,224826.178
27/7/2010,00:36:20,224809.6371
27/7/2010,00:36:30,224793.2058
27/7/2010,00:36:40,224776.8867
27/7/2010,00:36:50,224760.6828
27/7/2010,00:37:00,224744.5969
27/7/2010,00:37:10,224728.632
27/7/2010,00:37:20,224712.7912
27/7/2010,00:37:30,224697.0775
27/7/2010,00:37:40,224681.4939
27/7/2010,00:37:50,224666.0436
27/7/2010,00:38:00,224650.7296
27/7/2010,00:38:10,224635.5548
27/7/2010,00:38:20,224620.5222
27/7/2010,00:38:30,224605.6347
27/7/2010,00:38:40,224590.8947
27/7/2010,00:38:50,224576.3049
27/7/2010,00:39:00,224561.8676
27/7/2010,00:39:10,224547.5852
27/7/2010,00:39:20,224533.4602
27/7/2010,00:39:30,224519.4953
27/7/2010,00:39:40,224505.6932
27/7/2010,00:39:50,224492.0567
27/7/2010,00:40:00,224478.5887
27/7/2010,00:40:10,224465.2918
27/7/2010,00:40:20,224452.1687
27/7/2010,00:40:30,224439.2219
27/7/2010,00:40:40,224426.4538
27/7/2010,00:40:50,224413.8669
27/7/2010,00:41:00,224401.4639
27/7/2010,00:41:10,224389.2472
27/7/2010,00:41:20,224377.2195
27/7/2010,00:41:30,224365.3834
27/7/2010,00:41:40,224353.7413
27/7/2010,00:41:50,224342.2958
27/7/2010,00:42:00,224331.0496
27/7/2010,00:42:10,224320.005
27/7/2010,00:42:20,224309.1647
27/7/2010,00:42:30,224298.5309
27/7/2010,00:42:40,224288.1059
27/7/2010,00:42:50,224277.8921
27/7/2010,00:43:00,224267.8916
27/7/2010,00:43:10,224258.1064
27/7/2010,00:43:20,224248.5384
27/7/2010,00:43:30,224239.1895
27/7/2010,00:43:40,224230.0615
27/7/2010,00:43:50,224221.1559
27/7/2010,00:44:00,224212.4743
27/7/2010,00:44:10,224204.0183
27/7/2010,00:44:20,224195.7894
27/7/2010,00:44:30,224187.7891
27/7/2010,00:44:40,224180.019
27/7/2010,00:44:50,224172.4808
27/7/2010,00:45:00,224165.1763
27/7/2010,00:45:10,224158.1074
27/7/2010,00:45:20,224151.276
27/7/2010,00:45:30,224144.6838
27/7/2010,00:45:40,224138.3327
27/7/2010,00:45:50,224132.2244
27/7/2010,00:46:00,224126.3605
27/7/2010,00:46:10,224120.7425
27/7/2010,00:46:20,224115.3716
27/7/2010,00:46:30,224110.2493
27/7/2010,00:46:40,224105.3767
27/7/2010,00:46:50,224100.7548
27/7/2010,00:47:00,224096.385
27/7/2010,00:47:10,224092.2682
27/7/2010,00:47:20,224088.4056
27/7/2010,00:47:30,224084.7983
27/7/2010,00:47:40,224081.447
27/7/2010,00:47:50,224078.3527
27/7/2010,00:48:00,224075.5159
27/7/2010,00:48:10,224072.9375
27/7/2010,00:48:20,224070.6179
27/7/2010,00:48:30,224068.5577
27/7/2010,00:48:40,224066.7574
27/7/2010,00:48:50,224065.2176
27/7/2010,00:49:00,224063.9388
27/7/2010,00:49:10,224062.9213
27/7/2010,00:49:20,224062.1656
27/7/2010,00:49:30,224061.6717
27/7/2010,00:49:40,224061.4398
27/7/2010,00:49:50,224061.4698
27/7/2010,00:50:00,224061.7616
27/7/2010,00:50:10,224062.3149
27/7/2010,00:50:20,224063.1295
27/7/2010,00:50:30,224064.205
27/7/2010,00:50:40,224065.5413
27/7/2010,00:50:50,224067.138
27/7/2010,00:51:00,224068.9952
27/7/2010,00:51:10,224071.1126
27/7/2010,00:51:20,224073.4903
27/7/2010,00:51:30,224076.1282
27/7/2010,00:51:40,224079.0262
27/7/2010,00:51:50,224082.1841
27/7/2010,00:52:00,224085.6015
27/7/2010,00:52:10,224089.2781
27/7/2010,00:52:20,224093.2131
27/7/2010,00:52:30,224097.406
27/7/2010,00:52:40,224101.8558
27/7/2010,00:52:50,224106.5619
27/7/2010,00:53:00,224111.5236
27/7/2010,00:53:10,224116.7403
27/7/2010,00:53:20,224122.2113
27/7/2010,00:53:30,224127.9361
27/7/2010,00:53:40,224133.914
27/7/2010,00:53:50,224140.144
27/7/2010,00:54:00,224146.6253
27/7/2010,00:54:10,224153.3565
27/7/2010,00:54:20,224160.3366
27/7/2010,00:54:30,224167.564
27/7/2010,00:54:40,224175.0371
27/7/2010,00:54:50,224182.7544
27/7/2010,00:55:00,224190.714
27/7/2010,00:55:10,224198.9142
27/7/2010,00:55:20,224207.3533
27/7/2010,00:55:30,224216.0297
27/7/2010,00:55:40,224224.9418
27/7/2010,00:55:50,224234.0884
27/7/2010,00:56:00,224243.4679
27/7/2010,00:56:10,224253.0789
27/7/2010,00:56:20,224262.9199
27/7/2010,00:56:30,224272.9896
27/7/2010,00:56:40,224283.2864
27/7/2010,00:56:50,224293.809
27/7/2010,00:57:00,224304.5557
27/7/2010,00:57:10,224315.5249
27/7/2010,00:57:20,224326.715
27/7/2010,00:57:30,224338.124
27/7/2010,00:57:40,224349.75
27/7/2010,00:57:50,224361.5908
27/7/2010,00:58:00,224373.6444
27/7/2010,00:58:10,224385.9086
27/7/2010,00:58:20,224398.3811
27/7/2010,00:58:30,224411.0595
27/7/2010,00:58:40,224423.9416
27/7/2010,00:58:50,224437.0246
27/7/2010,00:59:00,224450.3062
27/7/2010,00:59:10,224463.7835
27/7/2010,00:59:20,224477.4541
27/7/2010,00:59:30,224491.3151
27/7/2010,00:59:40,224505.3642
27/7/2010,00:59:50,224519.5986
27/7/2010,01:00:00,224534.0157
27/7/2010,01:00:10,224548.613
27/7/2010,01:00:20,224563.3878
27/7/2010,01:00:30,224578.3374
27/7/2010,01:00:40,224593.4591
27/7/2010,01:00:50,224608.7502
27/7/2010,01:01:00,224624.2079
27/7/2010,01:01:10,224639.8295
27/7/2010,01:01:20,224655.6122
27/7/2010,01:01:30,224671.5532
27/7/2010,01:01:40,224687.6496
27/7/2010,01:01:50,224703.8986
27/7/2010,01:02:00,224720.2973
27/7/2010,01:02:10,224736.8426
27/7/2010,01:02:20,224753.5316
27/7/2010,01:02:30,224770.3613
27/7/2010,01:02:40,224787.3286
27/7/2010,01:02:50,224804.4307
27/7/2010,01:03:00,224821.6643
27/7/2010,01:03:10,224839.0267
27/7/2010,01:03:20,224856.5148
27/7/2010,01:03:30,224874.1255
27/7/2010,01:03:40,224891.8558
27/7/2010,01:03:50,224909.7027
27/7/2010,01:04:00,224927.6628
27/7/2010,01:04:10,224945.7331
27/7/2010,01:04:20,224963.9104
27/7/2010,01:04:30,224982.1913
27/7/2010,01:04:40,225000.5727
27/7/2010,01:04:50,225019.0515
27/7/2010,01:05:00,225037.6245
27/7/2010,01:05:10,225056.2886
27/7/2010,01:05:20,225075.0407
27/7/2010,01:05:30,225093.8777
27/7/2010,01:05:40,225112.7965
27/7/2010,01:05:50,225131.794
27/7/2010,01:06:00,225150.8669
27/7/2010,01:06:10,225170.0121
27/7/2010,01:06:20,225189.2263
27/7/2010,01:06:30,225208.5061
27/7/2010,01:06:40,225227.8484
27/7/2010,01:06:50,225247.2497
27/7/2010,01:07:00,225266.7069
27/7/2010,01:07:10,225286.2167
27/7/2010,01:07:20,225305.7757
27/7/2010,01:07:30,225325.3808
27/7/2010,01:07:40,225345.0286
27/7/2010,01:07:50,225364.716
27/7/2010,01:08:00,225384.4397
27/7/2010,01:08:10,225404.1966
27/7/2010,01:08:20,225423.9834
27/7/2010,01:08:30,225443.797
27/7/2010,01:08:40,225463.6343
27/7/2010,01:08:50,225483.4922
27/7/2010,01:09:00,225503.3676
27/7/2010,01:09:10,225523.2574
27/7/2010,01:09:20,225543.1584
27/7/2010,01:09:30,225563.0676
27/7/2010,01:09:40,225582.9817
27/7/2010,01:09:50,225602.8977
27/7/2010,01:10:00,225622.8124
27/7/2010,01:10:10,225642.7227
27/7/2010,01:10:20,225662.6256
27/7/2010,01:10:30,225682.5181
27/7/2010,01:10:40,225702.3972
27/7/2010,01:10:50,225722.2599
27/7/2010,01:11:00,225742.1033
27/7/2010,01:11:10,225761.9245
27/7/2010,01:11:20,225781.7205
27/7/2010,01:11:30,225801.4886
27/7/2010,01:11:40,225821.2257
27/7/2010,01:11:50,225840.929
27/7/2010,01:12:00,225860.5954
27/7/2010,01:12:10,225880.222
27/7/2010,01:12:20,225899.8059
27/7/2010,01:12:30,225919.344
27/7/2010,01:12:40,225938.8334
27/7/2010,01:12:50,225958.2714
27/7/2010,01:13:00,225977.6551
27/7/2010,01:13:10,225996.9818
27/7/2010,01:13:20,226016.2487
27/7/2010,01:13:30,226035.4532
27/7/2010,01:13:40,226054.5926
27/7/2010,01:13:50,226073.6641
27/7/2010,01:14:00,226092.6653
27/7/2010,01:14:10,226111.5936
27/7/2010,01:14:20,226130.4465
27/7/2010,01:14:30,226149.2215
27/7/2010,01:14:40,226167.9165
27/7/2010,01:14:50,226186.5292
27/7/2010,01:15:00,226205.0576
27/7/2010,01:15:10,226223.4997
27/7/2010,01:15:20,226241.8536
27/7/2010,01:15:30,226260.1172
27/7/2010,01:15:40,226278.2884
27/7/2010,01:15:50,226296.365
27/7/2010,01:16:00,226314.3446
27/7/2010,01:16:10,226332.225
27/7/2010,01:16:20,226350.0038
27/7/2010,01:16:30,226367.6788
27/7/2010,01:16:40,226385.2475
27/7/2010,01:16:50,226402.7076
27/7/2010,01:17:00,226420.0567
27/7/2010,01:17:10,226437.2926
27/7/2010,01:17:20,226454.4133
27/7/2010,01:17:30,226471.4169
27/7/2010,01:17:40,226488.3016
27/7/2010,01:17:50,226505.0659
27/7/2010,01:18:00,226521.7083
27/7/2010,01:18:10,226538.2273
27/7/2010,01:18:20,226554.6215
27/7/2010,01:18:30,226570.8893
27/7/2010,01:18:40,226587.0293
27/7/2010,01:18:50,226603.0401
27/7/2010,01:19:00,226618.9202
27/7/2010,01:19:10,226634.6683
27/7/2010,01:19:20,226650.2829
27/7/2010,01:19:30,226665.7629
27/7/2010,01:19:40,226681.1068
27/7/2010,01:19:50,226696.3134
27/7/2010,01:20:00,226711.3815
27/7/2010,01:20:10,226726.3096
27/7/2010,01:20:20,226741.0966
27/7/2010,01:20:30,226755.7411
27/7/2010,01:20:40,226770.2419
27/7/2010,01:20:50,226784.5977
27/7/2010,01:21:00,226798.8076
27/7/2010,01:21:10,226812.8706
27/7/2010,01:21:20,226826.7859
27/7/2010,01:21:30,226840.5527
27/7/2010,01:21:40,226854.1701
27/7/2010,01:21:50,226867.6372
27/7/2010,01:22:00,226880.953
27/7/2010,01:22:10,226894.1161
27/7/2010,01:22:20,226907.1258
27/7/2010,01:22:30,226919.981
27/7/2010,01:22:40,226932.6811
27/7/2010,01:22:50,226945.2254
27/7/2010,01:23:00,226957.6131
27/7/2010,01:23:10,226969.8437
27/7/2010,01:23:20,226981.9163
27/7/2010,01:23:30,226993.8303
27/7/2010,01:23:40,227005.5849
27/7/2010,01:23:50,227017.1795
27/7/2010,01:24:00,227028.6134
27/7/2010,01:24:10,227039.8861
27/7/2010,01:24:20,227050.997
27/7/2010,01:24:30,227061.9455
27/7/2010,01:24:40,227072.7313
27/7/2010,01:24:50,227083.3539
27/7/2010,01:25:00,227093.813
27/7/2010,01:25:10,227104.1082
27/7/2010,01:25:20,227114.2392
27/7/2010,01:25:30,227124.2057
27/7/2010,01:25:40,227134.0071
27/7/2010,01:25:50,227143.6432
27/7/2010,01:26:00,227153.1133
27/7/2010,01:26:10,227162.4171
27/7/2010,01:26:20,227171.5543
27/7/2010,01:26:30,227180.5246
27/7/2010,01:26:40,227189.3281
27/7/2010,01:26:50,227197.9645
27/7/2010,01:27:00,227206.434
27/7/2010,01:27:10,227214.7365
27/7/2010,01:27:20,227222.8722
27/7/2010,01:27:30,227230.841
27/7/2010,01:27:40,227238.643
27/7/2010,01:27:50,227246.2783
27/7/2010,01:28:00,227253.7469
27/7/2010,01:28:10,227261.0489
27/7/2010,01:28:20,227268.1844
27/7/2010,01:28:30,227275.1533
27/7/2010,01:28:40,227281.9559
27/7/2010,01:28:50,227288.5923
27/7/2010,01:29:00,227295.0626
27/7/2010,01:29:10,227301.3671
27/7/2010,01:29:20,227307.5059
27/7/2010,01:29:30,227313.4793
27/7/2010,01:29:40,227319.2875
27/7/2010,01:29:50,227324.9308
27/7/2010,01:30:00,227330.4094
27/7/2010,01:30:10,227335.7236
27/7/2010,01:30:20,227340.8735
27/7/2010,01:30:30,227345.8594
27/7/2010,01:30:40,227350.6812
27/7/2010,01:30:50,227355.3391
27/7/2010,01:31:00,227359.8328
27/7/2010,01:31:10,227364.1624
27/7/2010,01:31:20,227368.3275
27/7/2010,01:31:30,227372.3283
27/7/2010,01:31:40,227376.1646
27/7/2010,01:31:50,227379.8366
27/7/2010,01:32:00,227383.3445
27/7/2010,01:32:10,227386.6889
27/7/2010,01:32:20,227389.8702
27/7/2010,01:32:30,227392.8889
27/7/2010,01:32:40,227395.7453
27/7/2010,01:32:50,227398.4399
27/7/2010,01:33:00,227400.9728
27/7/2010,01:33:10,227403.3444
27/7/2010,01:33:20,227405.555
27/7/2010,01:33:30,227407.6049
27/7/2010,01:33:40,227409.4944
27/7/2010,01:33:50,227411.224
27/7/2010,01:34:00,227412.7941
27/7/2010,01:34:10,227414.2052
27/7/2010,01:34:20,227415.458
27/7/2010,01:34:30,227416.5532
27/7/2010,01:34:40,227417.4915
27/7/2010,01:34:50,227418.2738
27/7/2010,01:35:00,227418.9006
27/7/2010,01:35:10,227419.3725
27/7/2010,01:35:20,227419.6899
27/7/2010,01:35:30,227419.8529
27/7/2010,01:35:40,227419.8617
27/7/2010,01:35:50,227419.7162
27/7/2010,01:36:00,227419.4166
27/7/2010,01:36:10,227418.9629
27/7/2010,01:36:20,227418.3554
27/7/2010,01:36:30,227417.5946
27/7/2010,01:36:40,227416.6808
27/7/2010,01:36:50,227415.6144
27/7/2010,01:37:00,227414.3959
27/7/2010,01:37:10,227413.0257
27/7/2010,01:37:20,227411.5042
27/7/2010,01:37:30,227409.8318
27/7/2010,01:37:40,227408.0089
27/7/2010,01:37:50,227406.0357
27/7/2010,01:38:00,227403.9127
27/7/2010,01:38:10,227401.6402
27/7/2010,01:38:20,227399.2185
27/7/2010,01:38:30,227396.648
27/7/2010,01:38:40,227393.9292
27/7/2010,01:38:50,227391.0623
27/7/2010,01:39:00,227388.0476
27/7/2010,01:39:10,227384.8855
27/7/2010,01:39:20,227381.5763
27/7/2010,01:39:30,227378.1202
27/7/2010,01:39:40,227374.5176
27/7/2010,01:39:50,227370.7689
27/7/2010,01:40:00,227366.8745
27/7/2010,01:40:10,227362.8348
27/7/2010,01:40:20,227358.6502
27/7/2010,01:40:30,227354.3212
27/7/2010,01:40:40,227349.8479
27/7/2010,01:40:50,227345.2306
27/7/2010,01:41:00,227340.4693
27/7/2010,01:41:10,227335.564
27/7/2010,01:41:20,227330.5149
27/7/2010,01:41:30,227325.3218
27/7/2010,01:41:40,227319.9852
27/7/2010,01:41:50,227314.5051
27/7/2010,01:42:00,227308.8819
27/7/2010,01:42:10,227303.1161
27/7/2010,01:42:20,227297.2081
27/7/2010,01:42:30,227291.1582
27/7/2010,01:42:40,227284.9669
27/7/2010,01:42:50,227278.6345
27/7/2010,01:43:00,227272.1612
27/7/2010,01:43:10,227265.5472
27/7/2010,01:43:20,227258.7928
27/7/2010,01:43:30,227251.898
27/7/2010,01:43:40,227244.863
27/7/2010,01:43:50,227237.688
27/7/2010,01:44:00,227230.373
27/7/2010,01:44:10,227222.9181
27/7/2010,01:44:20,227215.3234
27/7/2010,01:44:30,227207.5891
27/7/2010,01:44:40,227199.7154
27/7/2010,01:44:50,227191.7023
27/7/2010,01:45:00,227183.5499
27/7/2010,01:45:10,227175.2584
27/7/2010,01:45:20,227166.8279
27/7/2010,01:45:30,227158.2586
27/7/2010,01:45:40,227149.5507
27/7/2010,01:45:50,227140.7045
27/7/2010,01:46:00,227131.7203
27/7/2010,01:46:10,227122.5983
27/7/2010,01:46:20,227113.339
27/7/2010,01:46:30,227103.9425
27/7/2010,01:46:40,227094.4092
27/7/2010,01:46:50,227084.7393
27/7/2010,01:47:00,227074.9329
27/7/2010,01:47:10,227064.9903
27/7/2010,01:47:20,227054.9116
27/7/2010,01:47:30,227044.6971
27/7/2010,01:47:40,227034.3472
27/7/2010,01:47:50,227023.8621
27/7/2010,01:48:00,227013.2423
27/7/2010,01:48:10,227002.4884
27/7/2010,01:48:20,226991.6007
27/7/2010,01:48:30,226980.58
27/7/2010,01:48:40,226969.4269
27/7/2010,01:48:50,226958.142
27/7/2010,01:49:00,226946.7262
27/7/2010,01:49:10,226935.1802
27/7/2010,01:49:20,226923.5047
27/7/2010,01:49:30,226911.7004
27/7/2010,01:49:40,226899.768
27/7/2010,01:49:50,226887.7082
27/7/2010,01:50:00,226875.5218
27/7/2010,01:50:10,226863.2093
27/7/2010,01:50:20,226850.7716
27/7/2010,01:50:30,226838.2091
27/7/2010,01:50:40,226825.5224
27/7/2010,01:50:50,226812.7123
27/7/2010,01:51:00,226799.7793
27/7/2010,01:51:10,226786.7243
27/7/2010,01:51:20,226773.5482
27/7/2010,01:51:30,226760.2518
27/7/2010,01:51:40,226746.8362
27/7/2010,01:51:50,226733.3021
27/7/2010,01:52:00,226719.6506
27/7/2010,01:52:10,226705.8825
27/7/2010,01:52:20,226691.9986
27/7/2010,01:52:30,226677.9998
27/7/2010,01:52:40,226663.8868
27/7/2010,01:52:50,226649.6605
27/7/2010,01:53:00,226635.3217
27/7/2010,01:53:10,226620.8711
27/7/2010,01:53:20,226606.3096
27/7/2010,01:53:30,226591.6382
27/7/2010,01:53:40,226576.8577
27/7/2010,01:53:50,226561.9692
27/7/2010,01:54:00,226546.9737
27/7/2010,01:54:10,226531.8725
27/7/2010,01:54:20,226516.6665
27/7/2010,01:54:30,226501.3568
27/7/2010,01:54:40,226485.9446
27/7/2010,01:54:50,226470.4308
27/7/2010,01:55:00,226454.8165
27/7/2010,01:55:10,226439.1027
27/7/2010,01:55:20,226423.2904
27/7/2010,01:55:30,226407.3806
27/7/2010,01:55:40,226391.3744
27/7/2010,01:55:50,226375.2729
27/7/2010,01:56:00,226359.0775
27/7/2010,01:56:10,226342.7892
27/7/2010,01:56:20,226326.4096
27/7/2010,01:56:30,226309.94
27/7/2010,01:56:40,226293.3818
27/7/2010,01:56:50,226276.7365
27/7/2010,01:57:00,226260.0057
27/7/2010,01:57:10,226243.1909
27/7/2010,01:57:20,226226.2938
27/7/2010,01:57:30,226209.3162
27/7/2010,01:57:40,226192.2599
27/7/2010,01:57:50,226175.1266
27/7/2010,01:58:00,226157.9183
27/7/2010,01:58:10,226140.6369
27/7/2010,01:58:20,226123.2844
27/7/2010,01:58:30,226105.8626
27/7/2010,01:58:40,226088.3735
27/7/2010,01:58:50,226070.8188
27/7/2010,01:59:00,226053.2004
27/7/2010,01:59:10,226035.5199
27/7/2010,01:59:20,226017.779
27/7/2010,01:59:30,225999.9793
27/7/2010,01:59:40,225982.1224
27/7/2010,01:59:50,225964.2099
27/7/2010,02:00:00,225946.2436
27/7/2010,02:00:10,225928.2256
27/7/2010,02:00:20,225910.1578
27/7/2010,02:00:30,225892.0426
27/7/2010,02:00:40,225873.8822
27/7/2010,02:00:50,225855.6789
27/7/2010,02:01:00,225837.435
27/7/2010,02:01:10,225819.1527
27/7/2010,02:01:20,225800.8344
27/7/2010,02:01:30,225782.4824
27/7/2010,02:01:40,225764.0987
27/7/2010,02:01:50,225745.6857
27/7/2010,02:02:00,225727.2453
27/7/2010,02:02:10,225708.7797
27/7/2010,02:02:20,225690.2907
27/7/2010,02:02:30,225671.7806
27/7/2010,02:02:40,225653.2514
27/7/2010,02:02:50,225634.7056
27/7/2010,02:03:00,225616.146
27/7/2010,02:03:10,225597.5752
