27/7/2010,00:00:00,1828.856677,255.622214,6578.281838,-73121.29371,-6693.183586,20671.91873
27/7/2010,00:00:10,1755.618837,248.966718,6598.543253,-73352.85735,-6617.614118,19850.50034
27/7/2010,00:00:20,1682.15403,242.387369,6617.982035,-73575.21301,-6540.89179,19026.66925
27/7/2010,00:00:30,1608.471488,235.88531,6636.595822,-73788.3331,-6463.039682,18200.528
27/7/2010,00:00:40,1534.580454,229.461658,6654.382355,-73992.19121,-6384.081061,17372.17923
27/7/2010,00:00:50,1460.490204,223.117509,6671.339478,-74186.76212,-6304.039366,16541.72582
27/7/2010,00:01:00,1386.210031,216.853932,6687.46514,-74372.02177,-6222.9382,15709.27081
27/7/2010,00:01:10,1311.749271,210.671977,6702.757387,-74547.94719,-6140.801338,14874.91761
27/7/2010,00:01:20,1237.11726,204.572666,6717.214376,-74714.51666,-6057.652707,14038.7696
27/7/2010,00:01:30,1162.323361,198.557,6730.834363,-74871.70957,-5973.516392,13200.93039
27/7/2010,00:01:40,1087.376971,192.625954,6743.615708,-75019.50648,-5888.416635,12361.50393
27/7/2010,00:01:50,1012.287489,186.780479,6755.556876,-75157.88913,-5802.377813,11520.59416
27/7/2010,00:02:00,937.064339,181.021503,6766.656436,-75286.84048,-5715.424443,10678.30519
27/7/2010,00:02:10,861.716952,175.349926,6776.913062,-75406.34464,-5627.581165,9834.741197
27/7/2010,00:02:20,786.254798,169.766628,6786.325529,-75516.38689,-5538.872753,8990.006706
27/7/2010,00:02:30,710.687339,164.27246,6794.89272,-75616.9537,-5449.324086,8144.206091
27/7/2010,00:02:40,635.024052,158.868251,6802.613621,-75708.03272,-5358.960162,7297.443865
27/7/2010,00:02:50,559.274438,153.554803,6809.487322,-75789.61275,-5267.806099,6449.824801
27/7/2010,00:03:00,483.447999,148.332893,6815.51302,-75861.6838,-5175.887123,5601.453597
27/7/2010,00:03:10,407.554248,143.203275,6820.690013,-75924.23707,-5083.228577,4752.435095
27/7/2010,00:03:20,331.602699,138.166674,6825.017709,-75977.26495,-4989.855908,3902.874082
27/7/2010,00:03:30,255.602893,133.223792,6828.495616,-76020.76102,-4895.794676,3052.875591
27/7/2010,00:03:40,179.564359,128.375305,6831.123349,-76054.72005,-4801.07053,2202.544498
27/7/2010,00:03:50,103.496636,123.621863,6832.900629,-76079.13801,-4705.709204,1351.985732
27/7/2010,00:04:00,27.409262,118.964089,6833.82728,-76094.01204,-4609.736506,501.304165
27/7/2010,00:04:10,-48.688207,114.402584,6833.903231,-76099.34046,-4513.178321,-349.395175
27/7/2010,00:04:20,-124.786232,109.937919,6833.128519,-76095.1228,-4416.060585,-1200.007501
27/7/2010,00:04:30,-200.875273,105.57064,6831.50328,-76081.35975,-4318.409295,-2050.42802
27/7/2010,00:04:40,-276.945773,101.301269,6829.027761,-76058.05315,-4220.250513,-2900.55184
27/7/2010,00:04:50,-352.988196,97.130299,6825.702311,-76025.20606,-4121.610345,-3750.274281
27/7/2010,00:05:00,-428.993003,93.0582,6821.527382,-75982.82267,-4022.514948,-4599.490659
27/7/2010,00:05:10,-504.95067,89.085412,6816.503532,-75930.90836,-3922.990521,-5448.096446
27/7/2010,00:05:20,-580.851651,85.212352,6810.631427,-75869.46972,-3823.063318,-6295.986915
27/7/2010,00:05:30,-656.686434,81.43941,6803.911832,-75798.51452,-3722.759613,-7143.057705
27/7/2010,00:05:40,-732.445512,77.766949,6796.345619,-75718.05174,-3622.105713,-7989.204537
27/7/2010,00:05:50,-808.119374,74.195306,6787.933766,-75628.09153,-3521.127966,-8834.323112
27/7/2010,00:06:00,-883.698531,70.724792,6778.677351,-75528.64524,-3419.852735,-9678.309445
27/7/2010,00:06:10,-959.173502,67.35569,6768.577559,-75419.72538,-3318.306411,-10521.05965
27/7/2010,00:06:20,-1034.534829,64.08826,6757.635678,-75301.34559,-3216.515397,-11362.47013
27/7/2010,00:06:30,-1109.773047,60.922732,6745.8531,-75173.52071,-3114.506112,-12202.43725
27/7/2010,00:06:40,-1184.878724,57.859311,6733.23132,-75036.2667,-3012.304975,-13040.85774
27/7/2010,00:06:50,-1259.842445,54.898176,6719.771934,-74889.60063,-2909.938397,-13877.62851
27/7/2010,00:07:00,-1334.654796,52.03948,6705.476646,-74733.5408,-2807.432795,-14712.6465
27/7/2010,00:07:10,-1409.306397,49.283348,6690.34726,-74568.10661,-2704.814561,-15545.80896
27/7/2010,00:07:20,-1483.787887,46.629879,6674.385682,-74393.31867,-2602.110074,-16377.0134
27/7/2010,00:07:30,-1558.089926,44.079147,6657.59392,-74209.19874,-2499.345687,-17206.15752
27/7/2010,00:07:40,-1632.203184,41.631198,6639.974087,-74015.76981,-2396.547732,-18033.13916
27/7/2010,00:07:50,-1706.118368,39.286054,6621.528397,-73813.05598,-2293.742496,-18857.85659
27/7/2010,00:08:00,-1779.826211,37.043706,6602.259162,-73601.08249,-2190.956222,-19680.20838
27/7/2010,00:08:10,-1853.317456,34.904125,6582.168803,-73379.87579,-2088.215115,-20500.09319
27/7/2010,00:08:20,-1926.58289,32.867252,6561.259833,-73149.46339,-1985.545317,-21317.4102
27/7/2010,00:08:30,-1999.613321,30.933002,6539.534872,-72909.87398,-1882.972919,-22132.05879
27/7/2010,00:08:40,-2072.399591,29.101264,6516.996638,-72661.13735,-1780.523957,-22943.93874
27/7/2010,00:08:50,-2144.932559,27.371904,6493.647951,-72403.2845,-1678.22441,-23752.94996
27/7/2010,00:09:00,-2217.203129,25.744757,6469.491728,-72136.3475,-1576.100185,-24558.9929
